aid,title,publication_date,source_name,content,country,publisher,original_topics,other_metadata,mf_authorityvice,mf_authorityvirtue,mf_fairnessvice,mf_fairnessvirtue,mf_harmvice,mf_harmvirtue,mf_ingroupvice,mf_purityvirtue,mf_purityvice,mf_moralitygeneral,mf_ingroupvirtue,year
20190420024136672,Another cigarette factory shuts down in Uganda over high taxes,7/8/05 12:00 AM,BulkLexisNexis,NA,"Republic of Kenya, Kenya|Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,6,0,0,0,0,1,0,0,0,0,2005
20190420024136844,"Ethiopia, US sign three grant agreements",7/7/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,1,0,3,0,2,2005
20190420024408972,"EU provides funds in humanitarian aid for Ethiopia, Eritrea",7/27/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|State of Eritrea, Eritrea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,4,1,0,1,1,0,2005
20190420024137588,"Ethiopia, US sign agreement to build disaster response capacity",7/20/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,1,0,1,0,1,2005
20190420025109736,TRO delisted as charity organization in UK,8/18/05 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United Kingdom of Great Britain and Northern Ireland, United Kingdom",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,0,2,0,0,0,2,2005
20190420031816136,News items from Asia-Pacific Desk of Xinhua,11/12/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Malaysia|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,4,2,12,0,1,0,1,2005
20190420031521512,"EU, Ethiopia sign grant agreement to support the hungry",10/25/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,1,0,1,0,3,2005
20190420032010116,Indonesia blasts US over military ties,11/7/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Independent State of Papua New Guinea, Papua New Guinea|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,1,2,1,3,1,0,1,1,2005
20190420031816552,Bhutanese refugees call for foreign aid,11/11/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,1,0,0,0,7,2005
20190420031235272,Africa called to promote investment by its own nationals,10/26/05 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Nigeria, Nigeria|Republic of Sierra Leone, Sierra Leone|Republic of Ghana, Ghana|United Kingdom of Great Britain and Northern Ireland, United Kingdom",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,0,0,2,0,0,0,3,2005
20190420023446388,"One soldier, three suspected rebels killed in Aceh",6/25/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",4,0,0,0,7,2,2,0,0,0,2,2005
20190420025109228,Sweden offers aid to West Africa,8/19/05 12:00 AM,BulkLexisNexis,NA,"Republic of Niger, Niger|Kingdom of Sweden, Sweden|Republic of Liberia, Liberia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,0,1,0,0,0,0,2005
20190420025341320,Over 3 million Ethiopians need food aid: WFP,8/25/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,0,0,0,1,0,1,0,1,1,2,2005
20190420024920104,Feature: Refugees' forced repatriation to add Afghan govt's burden,8/12/05 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Iran, Iran|Islamic Republic of Pakistan, Pakistan|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,9,0,0,2,3,3,1,0,0,7,2005
20190420025340072,Indonesia's budget deficit expected to decrease,8/16/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,0,2,6,0,1,0,0,2005
20190420025340320,"Swedish foreign minister says Gaza withdrawal ""only first step""",8/15/05 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,1,2,0,0,0,1,2005
20190420021834512,Donors' development commitment up to Nepal,5/2/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,0,0,2005
20190420023221088,Aceh rebels warn: Indonesian military may wreck peace deal,6/7/05 12:00 AM,BulkLexisNexis,NA,"Republic of Finland, Finland",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",3,2,0,0,0,8,5,0,0,0,4,2005
20190420023221248,Tanzania fastest growing EAC country: forecast,6/6/05 12:00 AM,BulkLexisNexis,NA,"United Republic of Tanzania, Tanzania",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,1,0,0,0,1,2005
20190420015923580,"China vows to keep yuan ""basically stable"" in 2005: premier",3/5/05 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Economic""}",0,2,0,0,0,0,1,0,0,0,1,2005
20190420020119568,"US Congress trims foreign aid budget, boosts defense",3/4/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|Republic of the Sudan, Sudan|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,1,3,3,0,0,0,0,2005
20190420015903072,Canada to adjust foreign aid policy,3/9/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,0,0,2005
20190420023446320,News items from Asia-Pacific Desk of Xinhua,6/25/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Repubblica Italiana, Italy|Macau Special Administrative Region, Macao|Taiwan|People's Republic of China, China|Republic of India, India|Malaysia|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,0,0,1,6,5,6,0,0,0,2,2005
20190420023221500,"Sri Lankan rebels say P-TOMS not part of peace process, but confidence-building measure",6/20/05 12:00 AM,BulkLexisNexis,NA,"Democratic Socialist Republic of Sri Lanka, Sri Lanka",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,2,0,0,1,1,1,1,0,0,1,2005
20190420023445368,"Xinhua General News Service June 13, 2005 Monday 4:01 AM EST",6/13/05 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,2,0,0,0,1,2005
20190420022721120,WEF opens Africa summit to push Britain's aid plan,6/1/05 12:00 AM,BulkLexisNexis,NA,"Republic of South Africa, South Africa",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,1,0,2,0,0,0,2,2005
20190420021313032,Canadian PM releases details of foreign policy,4/18/05 12:00 AM,BulkLexisNexis,NA,"Russian Federation, Russia|Republic of India, India|Federative Republic of Brazil, Brazil|People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,2,4,0,0,0,5,2005
20190420030104876,News Analysis: African Union prioritize development in UN reforms,9/16/05 12:00 AM,BulkLexisNexis,NA,"Libya|Federal Republic of Nigeria, Nigeria|Republic of South Africa, South Africa",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,6,3,4,1,12,3,0,1,0,9,2005
20190420025825984,"Cambodian King offers 20,000 US dollars to US hurricane relief",9/13/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Cambodia, Cambodia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,0,1,0,0,0,3,2005
20190420025826868,"Cambodia to offer 20,000 US dollars to US hurricane relief",9/10/05 12:00 AM,BulkLexisNexis,NA,"United States|Kingdom of Cambodia, Cambodia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,0,0,0,1,0,1,0,0,0,5,2005
20190420025826984,US finances studies of Mozambican development projects,9/9/05 12:00 AM,BulkLexisNexis,NA,"Georgia|Republic of Madagascar, Madagascar|Republic of Honduras, Honduras|Republic of Nicaragua, Nicaragua|Republic of Mozambique, Mozambique|Republic of Cabo Verde, Cape Verde",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,1,0,1,0,0,1,0,2005
20190420030047156,"Sweden to contribute to TB, AIDS, malaria fund",9/7/05 12:00 AM,BulkLexisNexis,NA,"United States|Kingdom of Sweden, Sweden",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science, Cultural, Education, Health""}",0,0,0,0,2,0,1,0,0,0,1,2005
20190420030047240,Major news items in leading US newspapers,9/7/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,2,1,0,1,1,0,2005
20190420030047364,China airlifts relief goods to hurricane-hit US,9/7/05 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,0,2,1,1,0,0,0,4,2005
20190420025827224,News Analysis: World feared more dangerous years after Sept. 11 attacks By Li Xuejun,9/9/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,17,4,9,0,0,1,7,2005
20190420025826392,Talks slog on over outcome document for coming UN summit,9/12/05 12:00 AM,BulkLexisNexis,NA,"Republic of France, France|People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,3,1,2,3,0,0,1,6,2005
20190420025826392,"Xinhua world news summary at 0800 GMT, Sept. 12",9/12/05 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,0,0,1,0,2,1,0,0,1,4,2005
20190420015628676,"Sao Tome's ex-PM accuses president of ""insulting"" parliament",2/17/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,2,0,1,0,0,0,1,2005
20190420022506292,Ugandan president pans donor interference in policy,5/25/05 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,1,0,1,3,0,0,1,1,2005
20190420022505224,Ugandan official urges developing countries to shun donor aid,5/15/05 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,1,0,1,2,0,0,2,0,2005
20190420022044332,Cambodia asks for more concrete projects for women: minister,5/10/05 12:00 AM,BulkLexisNexis,NA,"Kingdom of Cambodia, Cambodia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,1,2,0,2,1,2,0,5,2005
20190420022044616,Mozambique's 45 percent of expenditure depends on foreign aid,5/9/05 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,0,1,1,0,0,0,0,2005
20190420021815672,News Items from Asia-Pacific Desk of Xinhua,4/22/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal|Republic of Iraq, Iraq|Macau Special Administrative Region, Macao|Socialist Republic of Vietnam, Vietnam|Republic of India, India|Kingdom of Thailand, Thailand|Malaysia|Japan|Republic of the Philippines, Philippines|Hong Kong Special Administrative Region, Hong Kong|Republic of Fiji, Fiji|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",4,2,0,0,0,3,3,0,1,2,2,2005
20190420021815764,"Roundup: Iraqi militant group claims helicopter crash, al-Qaida claims assassination attempt on Allawi",4/22/05 12:00 AM,BulkLexisNexis,NA,"Republic of France, France|Republic of Iraq, Iraq|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,15,4,4,1,0,0,5,2005
20190420021815768,Nepal loses out large amount of foreign aid,4/22/05 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,4,0,0,0,2,2005
20190420021815844,"US House approves war funding for Iraq, Afghanistan",5/5/05 12:00 AM,BulkLexisNexis,NA,"Hashemite Kingdom of Jordan, Jordan|State of Israel, Israel|Republic of Iraq, Iraq|Republic of the Sudan, Sudan|United States|Islamic Republic of Pakistan, Pakistan|Islamic Republic of Afghanistan, Afghanistan|Republic of Haiti, Haiti",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,0,0,0,1,3,3,0,0,0,1,2005
20190420022043120,Mozambican gov't urged to strengthen fight against corruption,5/13/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,2,0,0,2,0,3,0,0,1,3,2005
20190420022043768,"Bush signs bill providing funding for wars in Iraq, Afghanistan",5/12/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|Republic of the Sudan, Sudan|United States|Islamic Republic of Afghanistan, Afghanistan|Republic of Haiti, Haiti",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,0,4,3,2,0,0,1,0,2005
20190420032303464,1st lead: US embassy confirms kidnapping of American in Iraq,11/28/05 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,1,3,0,0,0,0,2005
20190420032802784,Mozambican president calls for more Mozambican efforts against poverty,11/30/05 12:00 AM,BulkLexisNexis,NA,"Republic of Mozambique, Mozambique",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,0,1,0,0,0,4,2005
20190420032803044,US stocks end lower as energy shares fall,12/16/05 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,2,0,0,0,0,2005
20190420032956016,News items from Asia-Pacific Desk of Xinhua,12/21/05 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Macau Special Administrative Region, Macao|Bangladesh|Republic of India, India|United Kingdom of Great Britain and Northern Ireland, United Kingdom|Japan|Republic of the Philippines, Philippines|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Federal Democratic Republic of Nepal, Patheka, Nepal|State of Kuwait, Kuwait|Islamic Republic of Pakistan, Pakistan|Socialist Republic of Vietnam, Vietnam|Russian Federation, Russia|Kingdom of Thailand, Thailand|Malaysia|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,2,0,0,2,1,7,0,0,0,3,2005
20190420032956112,Japan to cut fiscal 2006 budget to 79.69 trillion yen,12/20/05 12:00 AM,BulkLexisNexis,NA,Japan,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,0,0,0,1,2005
20190420032303100,USAID official: China becomes major contributor to int'l aid for education,11/29/05 12:00 AM,BulkLexisNexis,NA,"Republic of India, India|People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,0,0,0,1,0,0,1,3,2005
